step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.508010864257812,0.013060650788247585,4.017985820770264,1.2276720844385511
2,1,0,9.357307434082031,0.03199589252471924,3.8911056518554688,1.5464604146405392
3,2,0,9.141687393188477,0.049084946513175964,3.7449374198913574,1.6835267334566562
4,3,0,8.839339256286621,0.09912976622581482,3.582150459289551,1.7817794767858277
5,4,0,8.351716041564941,0.16757209599018097,3.4200780391693115,1.7903214872860762
6,5,0,7.806201934814453,0.30084267258644104,3.266824245452881,1.7938399724819047
7,6,0,6.782122611999512,0.4746822118759155,3.131596326828003,1.7958615646768952
8,7,0,5.5026092529296875,0.7336025238037109,3.010756254196167,1.7958615646769227
9,8,0,3.5985610485076904,1.0786715745925903,2.9433658123016357,1.7958615646769094
10,9,0,0.6627922058105469,1.5496686697006226,2.915832996368408,1.794803363618694
11,10,0,-1.9038541316986084,2.0772030353546143,2.9430501461029053,1.780201030343641
12,11,0,-4.6497392654418945,2.6677801609039307,2.9880597591400146,1.7578690453893622
13,12,0,-6.429464340209961,2.839740037918091,3.033735990524292,1.6362486243253158
14,13,0,-7.151792526245117,2.7246148586273193,3.108408212661743,1.605314724870407
15,14,0,-7.294983386993408,2.2139501571655273,3.1913163661956787,1.58751805633339
16,15,0,-8.793391227722168,1.3568029403686523,3.284947633743286,1.5268037663402934
17,16,0,-10.336325645446777,0.12566281855106354,3.3555164337158203,1.3213293714746293
18,17,0,-11.312125205993652,-1.0353585481643677,3.38425612449646,1.2433950030360224
19,18,0,-11.9723482131958,-1.412069320678711,3.3722984790802,1.3548815770258669
20,19,0,-12.474495887756348,-0.13773493468761444,3.332411050796509,1.5085984400278223
21,20,0,-14.585640907287598,1.360958456993103,3.2910850048065186,1.4651861469047034
22,21,0,-15.879955291748047,4.911442279815674,3.270066499710083,1.492419875053393
23,22,0,-16.95159912109375,7.191135406494141,3.2990903854370117,1.5148451818405502
24,23,0,-16.16935920715332,7.6410603523254395,3.3636507987976074,1.472162288874819
25,24,0,-16.743167877197266,8.663249969482422,3.453216552734375,1.5503230108215131
26,25,0,-16.75021743774414,8.164628028869629,3.594216823577881,1.431077100295176
27,26,0,-14.879722595214844,5.99533224105835,3.7333271503448486,1.3014224467444822
28,27,0,-14.05922794342041,2.5887491703033447,3.81111741065979,1.3547528019052386
29,28,0,-14.6016206741333,0.21399597823619843,3.794862985610962,1.457361350727389
30,29,0,-10.588220596313477,-0.991655170917511,3.7241573333740234,1.5825200514460256
31,30,0,-13.052526473999023,-1.2176713943481445,3.642871856689453,1.6777622630200544
32,31,0,-14.323856353759766,0.19373977184295654,3.5798776149749756,1.688850633353656
33,32,0,-14.506113052368164,1.6410551071166992,3.563857078552246,1.6973599545327938
34,33,0,-15.062881469726562,2.6074092388153076,3.567836046218872,1.6793258344882525
35,34,0,-14.851228713989258,4.410727024078369,3.615889549255371,1.5992486768054388
36,35,0,-14.466736793518066,2.2084901332855225,3.701368808746338,1.5162146438448751
37,36,0,-16.062946319580078,0.9357910752296448,3.784343957901001,1.442230978757225
38,37,0,-14.011758804321289,0.467445969581604,3.8057198524475098,1.4715319601931387
39,38,0,-14.769254684448242,0.17374050617218018,3.776624917984009,1.447427855513219
40,39,0,-13.782550811767578,0.6584437489509583,3.755114793777466,1.5039873270708624
41,40,0,-14.693771362304688,0.021662084385752678,3.724480628967285,1.5264810301643108
42,41,0,-13.04228401184082,1.3445273637771606,3.6888742446899414,1.493725902966274
43,42,0,-12.577110290527344,1.8093419075012207,3.6849634647369385,1.5653144921684834
44,43,0,-12.440043449401855,0.8325762748718262,3.69687819480896,1.5859908390108763
45,44,0,-13.552717208862305,0.43356814980506897,3.720681667327881,1.6044858926044439
46,45,0,-13.578530311584473,-0.841649055480957,3.7026124000549316,1.6221430771985166
47,46,0,-13.430168151855469,-1.2246218919754028,3.6811373233795166,1.5827995745380428
48,47,0,-13.468221664428711,0.016339540481567383,3.6787760257720947,1.5785181621879019
49,48,0,-12.31582260131836,-1.640682578086853,3.704669713973999,1.4716412578622435
50,49,0,-12.383553504943848,-0.5366778373718262,3.7109296321868896,1.3816891060153453
51,50,0,-13.135889053344727,0.7173294425010681,3.6922881603240967,1.2305088262138935
52,51,0,-13.0311918258667,-1.953717589378357,3.6976239681243896,1.2692562580572737
53,52,0,-15.52248764038086,-3.3764922618865967,3.656574010848999,1.2945202244069163
54,53,0,-10.110854148864746,7.015754699707031,3.6545982360839844,1.3306828125504
55,54,0,-11.624887466430664,2.190659284591675,3.7207977771759033,1.363452887069248
56,55,0,-10.547455787658691,-2.0058670043945312,3.7887392044067383,1.3197312987195853
57,56,0,-16.34982681274414,2.1607654094696045,3.802549123764038,1.3100982157052328
58,57,0,-12.182178497314453,-6.488718509674072,3.7194623947143555,1.1926841693657224
59,58,0,-9.967107772827148,2.8095815181732178,3.6697487831115723,1.337413439855592
60,59,0,-9.889296531677246,-4.469202041625977,3.5956263542175293,1.1087923493222922
61,60,0,-14.876432418823242,-0.6404771208763123,3.620452642440796,1.2552059205959614
62,61,0,-10.48776626586914,-0.4082237780094147,3.5913033485412598,1.357434082678174
63,62,0,-17.474815368652344,-3.0385406017303467,3.5637123584747314,1.2145526227012116
64,63,0,-12.179433822631836,-2.3835408687591553,3.584160566329956,1.2960099825012996
65,64,0,-12.252843856811523,-7.916642665863037,3.5095417499542236,1.1587418221489587
66,65,0,-6.713616371154785,-2.8452770709991455,3.510134220123291,1.0036511750181691
67,66,0,-1.788765788078308,6.671881198883057,3.4849746227264404,0.9631808115204218
68,67,0,-7.677643775939941,6.340744495391846,3.5353453159332275,1.0593053595613726
69,68,0,-7.087818622589111,4.11498498916626,3.6379754543304443,0.9878764408690414
70,69,0,-9.463079452514648,-0.9272809028625488,3.6128790378570557,1.164305980709024
71,70,0,-7.859309673309326,2.2205028533935547,3.6878411769866943,1.365199418437639
72,71,0,-8.540953636169434,2.846552610397339,3.57902193069458,1.3789926199077762
73,72,0,-7.584137916564941,0.18096287548542023,3.5487239360809326,1.20370312618733
74,73,0,-6.333920478820801,7.140590190887451,3.515237331390381,0.8712278930894323
75,74,0,-8.450149536132812,-6.041510105133057,3.636894464492798,1.0534401816698789
76,75,0,-9.148405075073242,-4.1811347007751465,3.668257474899292,0.9606766020169749
77,76,0,-5.638129234313965,3.3227081298828125,3.6475937366485596,1.0793401601708823
78,77,0,-4.35134220123291,1.6907604932785034,3.5520761013031006,0.9536680839394872
79,78,0,-9.06666088104248,2.4004626274108887,3.570557117462158,1.0577584979577146
80,79,0,-7.208707332611084,-0.05350136756896973,3.609799385070801,1.1677197597966347
81,80,0,-7.512633800506592,-1.962478756904602,3.578305721282959,0.9864850961421668
82,81,0,-9.190523147583008,2.288698434829712,3.5964858531951904,0.7755900145073342
83,82,0,-7.079398155212402,-7.974733829498291,3.467352867126465,0.8553745683763205
84,83,0,-6.737302780151367,3.55074143409729,3.583864450454712,0.8110100261890252
85,84,0,-4.157663822174072,6.8427042961120605,3.5887181758880615,0.9887674266031544
86,85,0,-13.858816146850586,8.412375450134277,3.6187973022460938,0.96875777557003
87,86,0,-5.03067684173584,-0.014906247146427631,3.6674869060516357,0.912841073654313
88,87,0,-12.073995590209961,-2.503084421157837,3.673362970352173,0.8731312093566822
89,88,0,-4.653351783752441,-2.8145573139190674,3.6131997108459473,1.023522130895718
90,89,0,-3.71112322807312,7.2267985343933105,3.53161883354187,1.121664115073058
91,90,0,-7.995087146759033,0.4250011444091797,3.531477212905884,0.7961447473285036
92,91,0,-3.9588730335235596,2.0724904537200928,3.5648484230041504,0.8101532188265926
93,92,0,-8.164113998413086,-4.039061069488525,3.547903537750244,0.8268733235387801
94,93,0,-6.932106018066406,1.0893573760986328,3.594029664993286,0.9972688669654901
95,94,0,-13.47845458984375,-4.179543972015381,3.614410638809204,1.108904771379272
96,95,0,-2.2831764221191406,1.0678175687789917,3.567631483078003,0.8613420898568341
97,96,0,-11.51076889038086,10.61762809753418,3.5161867141723633,0.8049233691377241
98,97,0,-4.92180871963501,4.881388187408447,3.52583384513855,0.7482400590316227
99,98,0,-8.593019485473633,8.19046688079834,3.685663938522339,1.0525132208554866
100,99,0,-9.193571090698242,-8.378844261169434,3.6728134155273438,0.908724292253641
