step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.53264045715332,0.016384534537792206,180.48973083496094,5.293045230786493
4,1,1,9.190251350402832,0.21216862400372824,164.097900390625,4.649661663440064
7,3,0,7.48628044128418,1.6960089008013408,135.7279307047526,4.239576588952374
10,4,1,-0.5275629361470541,9.63513739903768,111.10762023925781,4.903503263950002
13,6,0,-23.814751942952473,36.83821360270182,93.79482523600261,4.693325880876913
16,7,1,-31.781590779622395,50.968737284342446,88.39012145996094,4.695022148678997
19,9,0,-30.737690607706707,43.23893483479818,87.37526194254558,4.834851652378811
22,10,1,-30.232655843098957,49.74905268351237,85.660400390625,5.127990011214941
25,12,0,-30.291935602823894,49.10992431640625,84.42355092366536,5.389657052197253
28,13,1,-35.252646128336586,55.95078786214193,77.4979756673177,4.994446044554171
31,15,0,-40.532152811686196,59.603553771972656,69.67277272542317,5.842094346135785
34,16,1,-46.869850158691406,68.78408304850261,60.295814514160156,5.317823352954546
37,18,0,-52.950120290120445,77.08055114746094,50.631945292154946,5.33004714152941
40,19,1,-55.741641998291016,80.09541575113933,40.72014236450195,5.21309393405262
43,21,0,-64.18091710408528,88.15417226155598,29.25796953837077,4.531016598092934
46,22,1,-69.45627848307292,104.46018981933594,16.17960262298584,5.061438293178569
49,24,0,-76.30741119384766,111.83397165934245,5.440529266993205,5.133385151119165
52,25,1,-81.20906321207683,113.71305084228516,-4.305774291356404,4.84277919396422
55,27,0,-83.85349527994792,133.11895243326822,-14.518946329752604,5.163901239313794
58,28,1,-88.17808024088542,127.67943572998047,-22.98217709859212,4.996804884193282
61,30,0,-94.39361826578777,140.84967549641928,-31.27242596944173,4.647376766523
64,31,1,-96.85720316569011,145.2791544596354,-38.46789042154948,5.0142814680518475
67,33,0,-102.30472056070964,147.74095662434897,-45.78648885091146,5.100383050178546
70,34,1,-104.68819681803386,158.70611063639322,-52.845114390055336,4.901543800033985
73,36,0,-108.6805648803711,164.83590698242188,-59.33151499430338,4.26617465171298
76,37,1,-111.15564473470052,168.49864196777344,-65.04553731282552,4.977212395002355
79,39,0,-112.3821283976237,166.20403035481772,-70.95551300048828,5.249869783051296
82,40,1,-113.1587397257487,175.71058654785156,-77.33693186442058,5.302998112745508
85,42,0,-117.8894551595052,185.92697143554688,-83.38705698649089,5.051417367942301
88,43,1,-122.47552490234375,189.58288065592447,-88.59800720214844,5.270345814922286
91,45,0,-126.01850891113281,189.72818501790366,-93.10965474446614,4.777790309456838
94,46,1,-127.66768391927083,195.8944346110026,-97.41417694091797,5.323314131585431
97,48,0,-129.78060913085938,193.21240234375,-101.56561787923177,4.804898754631917
100,49,1,-130.55274454752603,203.38646952311197,-105.39850362141927,4.791503961083051
103,51,0,-134.5406036376953,204.6672108968099,-108.9870096842448,5.313423037731776
106,52,1,-134.96795654296875,207.1701405843099,-112.25358327229817,5.747284117222364
109,54,0,-135.83086649576822,212.6753133138021,-115.23145802815755,4.852560514608238
112,55,1,-136.89715576171875,209.9723103841146,-117.77801513671875,5.183507341241426
115,57,0,-137.75922648111978,215.9793243408203,-120.56402842203777,5.238041320604238
118,58,1,-141.7798309326172,212.14312744140625,-123.14043935139973,4.8170377050269595
121,60,0,-138.10136922200522,219.53168233235678,-125.32820892333984,5.028027772518641
124,61,1,-142.51849365234375,223.8951873779297,-127.46871185302734,5.189031943123799
127,63,0,-142.975341796875,214.8729248046875,-129.46548461914062,5.027347572249842
130,64,1,-142.19559224446616,228.4486287434896,-131.35686747233072,4.879871153658079
133,66,0,-143.6974334716797,222.55429077148438,-133.08130391438803,5.26123803753226
136,67,1,-145.9987538655599,221.03140767415366,-134.80679829915366,5.219800446850077
139,69,0,-148.17157491048178,225.95626322428384,-136.42011515299478,4.957906305514978
142,70,1,-146.1285146077474,230.08191426595053,-137.9131825764974,5.214348760574041
145,72,0,-146.96175638834634,225.95089721679688,-139.2532196044922,4.957528031607701
148,73,1,-148.8003692626953,227.89419555664062,-140.66808573404947,5.4143767475981575
151,75,0,-147.59857686360678,225.1966094970703,-141.91046142578125,4.909371708830077
154,76,1,-146.85723368326822,236.2328643798828,-143.18738810221353,5.176190239364376
157,78,0,-149.68684895833334,226.74559529622397,-144.30151875813803,5.158047523870834
160,79,1,-150.48226420084634,241.96841939290366,-145.41678873697916,4.865265521385042
163,81,0,-150.84280395507812,232.9491424560547,-146.34337361653647,4.499578790763878
166,82,1,-150.63643900553384,224.44913736979166,-147.31141153971353,5.137540285605791
