step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.51433277130127,0.02120991237461567,175.1328887939453,4.571133009538764
2,0,1,9.386308670043945,0.06980206072330475,167.54981994628906,4.558913954212663
3,0,2,9.203965187072754,0.165678471326828,158.29281616210938,4.267510940954075
4,0,3,8.934466361999512,0.33932730555534363,148.19447326660156,4.293385896035515
5,0,4,8.524669647216797,0.6566005945205688,137.76263427734375,4.78756321448383
6,0,5,7.861322402954102,1.2301995754241943,127.58912658691406,4.656673854008755
7,0,6,6.7328267097473145,2.27479887008667,117.81475067138672,5.367403774591391
8,0,7,4.825597763061523,4.161067962646484,108.75563049316406,5.236117307508367
9,0,8,1.5212769508361816,7.490597724914551,100.58765411376953,5.1097855546021105
10,0,9,-3.88871431350708,13.118755340576172,93.24138641357422,5.103605491625223
