step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.507282257080078,0.017890654504299164,177.3595733642578,4.637137009625674
2,0,1,9.380513191223145,0.06338740140199661,170.31463623046875,4.215319901039125
3,0,2,9.190319061279297,0.16315722465515137,161.32455444335938,4.524631902856893
4,0,3,8.89748477935791,0.3663839101791382,151.1152801513672,4.417854193252383
5,0,4,8.421844482421875,0.7475534677505493,140.98541259765625,4.130874780699363
6,0,5,7.63377046585083,1.4481279850006104,131.4600067138672,4.931983908575667
7,0,6,6.278602600097656,2.710496187210083,122.53050231933594,4.519721239830168
8,0,7,3.9824044704437256,4.92087459564209,114.1934814453125,5.0361289779400344
9,0,8,0.1408538818359375,8.658093452453613,106.49285125732422,5.05747450821579
10,0,9,-5.754746913909912,14.705076217651367,99.4006118774414,5.221161736348911
11,0,10,-13.884397506713867,23.851669311523438,93.12591552734375,5.069126374078186
12,0,11,-23.066696166992188,36.203739166259766,87.96166229248047,4.744160459645622
13,0,12,-29.653953552246094,47.734718322753906,84.24038696289062,4.916281941299871
14,0,13,-31.378618240356445,51.326927185058594,82.28250885009766,4.924495310555775
15,0,14,-31.158977508544922,48.21369934082031,81.4804458618164,4.7878205292772815
16,0,15,-32.086788177490234,45.29065704345703,80.64098358154297,4.994527444556465
17,0,16,-33.72599792480469,46.77513122558594,79.36575317382812,5.313512181567508
18,0,17,-35.19301223754883,50.960880279541016,78.0398941040039,4.8987967805419395
19,0,18,-36.0445556640625,53.63302993774414,77.45659637451172,4.9990798347527665
20,0,19,-34.8281364440918,51.444488525390625,77.65422058105469,5.037413414063245
21,0,20,-34.52561950683594,51.08188247680664,77.92698669433594,4.682161268765755
22,0,21,-34.257469177246094,53.95771789550781,77.95670318603516,5.167185547279889
23,0,22,-34.6126594543457,53.372093200683594,77.9490966796875,5.14446750650375
24,0,23,-35.459964752197266,54.26201248168945,77.51372528076172,5.2939436302239
25,0,24,-35.1190299987793,52.66361999511719,76.73956298828125,4.900393213565202
26,0,25,-35.91790008544922,55.764495849609375,75.24182891845703,4.769809605643669
27,0,26,-36.827369689941406,52.774776458740234,73.49446868896484,5.1723614241863505
28,0,27,-37.515281677246094,56.09881591796875,71.10712432861328,5.041665690229828
29,0,28,-40.071983337402344,57.52828598022461,68.64573669433594,5.579767187764764
30,0,29,-41.72142028808594,57.77164077758789,65.87300109863281,4.8718580176802435
31,0,30,-43.429161071777344,63.03907775878906,62.52571105957031,5.311928030425237
32,0,31,-48.084068298339844,65.24386596679688,59.14968490600586,4.881425777500475
33,0,32,-48.39452362060547,61.50399398803711,55.66862869262695,4.6498304264588555
34,0,33,-48.825927734375,81.95989227294922,51.204315185546875,4.7477622469058876
35,0,34,-52.2492790222168,55.875999450683594,48.703651428222656,5.2781810830955
36,0,35,-50.71910858154297,91.03840637207031,43.07868194580078,4.793898233593655
37,0,36,-56.851314544677734,76.72007751464844,40.152584075927734,5.001438171471188
38,0,37,-58.091644287109375,82.66151428222656,36.39530944824219,5.13290070625988
39,0,38,-61.186058044433594,90.46854400634766,32.49985122680664,5.32521678943156
40,0,39,-62.70170593261719,84.48136901855469,29.212772369384766,4.996978384687296
41,0,40,-63.45323181152344,103.96345520019531,24.89864158630371,5.018799939721466
42,0,41,-67.14924621582031,79.71775817871094,22.103485107421875,4.8597558136360055
43,0,42,-67.39089965820312,119.26112365722656,16.82798957824707,4.709242184976874
44,0,43,-67.69049072265625,78.49827575683594,14.412144660949707,5.170169896966918
45,0,44,-65.53076171875,114.11222839355469,9.028375625610352,5.18614940462318
46,0,45,-76.47980499267578,111.61095428466797,5.578692436218262,5.42491794670584
47,0,46,-75.45852661132812,101.35313415527344,2.649113178253174,5.322405012656699
48,0,47,-75.26931762695312,127.76766967773438,-1.2248543500900269,4.428451136443412
49,0,48,-78.0738296508789,106.02167510986328,-3.411428689956665,4.914342298363804
50,0,49,-78.73565673828125,118.96171569824219,-7.1466593742370605,5.037078794197474
51,0,50,-83.98011779785156,129.26275634765625,-10.49366283416748,4.846590461096046
52,0,51,-84.30552673339844,111.52544403076172,-12.925158500671387,4.799546881175617
53,0,52,-83.80636596679688,136.86517333984375,-16.72965431213379,4.959020858964599
54,0,53,-86.93987274169922,114.52820587158203,-19.08219337463379,5.20323026419077
55,0,54,-88.61569213867188,135.89813232421875,-22.648033142089844,4.77029455182702
56,0,55,-88.68282318115234,132.04180908203125,-25.279680252075195,4.87080160847029
57,0,56,-92.77931213378906,134.105224609375,-28.07171058654785,4.5265573152186676
58,0,57,-93.15984344482422,138.45143127441406,-30.770771026611328,5.051818048855057
59,1,0,-92.76683044433594,149.2852783203125,-33.23868942260742,4.926544102127995
60,1,1,-94.26152801513672,135.2004852294922,-35.20343780517578,5.345846368562207
61,1,2,-95.89469146728516,150.69940185546875,-37.987056732177734,5.180713759152777
62,1,3,-98.37772369384766,153.5137939453125,-40.07093811035156,5.482431720587046
63,1,4,-96.00204467773438,132.8130645751953,-41.9594612121582,4.720079882468918
64,1,5,-99.7760009765625,157.5404052734375,-45.404842376708984,5.017515154134371
65,1,6,-104.13267517089844,148.3597412109375,-47.816951751708984,5.271281943380123
66,1,7,-100.61595153808594,147.33306884765625,-50.323760986328125,5.305318362419277
67,1,8,-103.22998809814453,185.9462890625,-53.112586975097656,4.852087642725822
68,1,9,-99.60691833496094,119.6400146484375,-54.1934814453125,5.290754717712597
69,1,10,-97.90335083007812,167.03341674804688,-57.82011413574219,5.292742695725325
70,1,11,-104.61727905273438,174.8837127685547,-60.364261627197266,4.870076125937285
71,1,12,-107.73172760009766,153.87164306640625,-61.95249557495117,5.1177020807305444
72,1,13,-108.19358825683594,175.35284423828125,-64.28836059570312,4.918837033256008
73,1,14,-110.0644760131836,163.0197296142578,-65.98841094970703,4.818876257131215
74,1,15,-109.5483169555664,175.61810302734375,-67.98527526855469,5.043265178437623
75,1,16,-113.5364761352539,165.9250946044922,-69.47921752929688,4.672923224671944
76,1,17,-112.33969116210938,176.87884521484375,-71.36852264404297,4.638531393225245
77,1,18,-111.76170349121094,166.70828247070312,-72.74563598632812,5.1678411747657735
78,1,19,-113.74343872070312,176.14170837402344,-74.60291290283203,5.0128437931768035
79,1,20,-118.09555053710938,162.44955444335938,-76.32774353027344,5.088438997260841
80,1,21,-118.10526275634766,186.09136962890625,-78.26567840576172,4.818940671522467
81,1,22,-118.96890258789062,160.9700927734375,-79.69871520996094,5.0404882351590565
