step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.528465270996094,0.02055472694337368,169.78909301757812,3.943848003895668
2,0,1,9.38808822631836,0.08659958839416504,161.28688049316406,4.578192397256258
3,0,2,9.166275024414062,0.24618181586265564,150.8197479248047,4.562753547932844
4,0,3,8.816946029663086,0.5634707808494568,139.47666931152344,4.524345067426763
5,0,4,8.221776008605957,1.177302598953247,128.17755126953125,5.140853560353722
6,0,5,7.131300449371338,2.3380861282348633,117.26712799072266,5.228058043852773
7,0,6,5.161447525024414,4.433777332305908,107.0112533569336,5.45107088864631
8,0,7,1.6995291709899902,8.032793045043945,97.64865112304688,5.4105413243840275
9,0,8,-3.9000563621520996,13.875993728637695,89.2611312866211,5.316556821385334
10,0,9,-12.065959930419922,22.79339599609375,81.9937515258789,4.848591320365034
11,0,10,-22.076108932495117,35.07500457763672,76.1456527709961,5.118997276230081
12,0,11,-30.56806755065918,48.27603530883789,72.20830535888672,4.963403262941346
13,0,12,-32.84913635253906,54.38124465942383,70.80137634277344,5.213777610182731
14,0,13,-28.676786422729492,49.51808166503906,71.70381927490234,5.513270204073582
15,0,14,-29.01618194580078,43.945098876953125,73.1350326538086,5.2126990850803825
16,0,15,-28.63300323486328,41.551483154296875,73.64173126220703,5.0814065776463995
17,0,16,-29.653894424438477,42.663143157958984,72.95026397705078,4.542343834315546
18,0,17,-30.37667465209961,45.52364730834961,71.71946716308594,5.169065273930208
19,0,18,-31.35400390625,48.365169525146484,70.67192077636719,5.6599404799589434
20,0,19,-32.743446350097656,50.288780212402344,70.04180908203125,5.165813831565584
21,0,20,-32.33625030517578,50.09192657470703,69.66783905029297,4.952940641052289
22,0,21,-32.607940673828125,49.022743225097656,69.04380798339844,5.412819541263754
23,0,22,-34.37834930419922,50.28374481201172,67.65498352050781,5.017828581589968
24,0,23,-36.573795318603516,54.11583709716797,65.64244079589844,5.164188847049147
25,0,24,-39.44514083862305,58.357200622558594,63.54258346557617,4.907811892917561
26,0,25,-42.14872360229492,62.118064880371094,61.64776611328125,5.15496721797131
27,0,26,-42.761051177978516,62.360206604003906,59.880855560302734,5.215605709269255
28,0,27,-45.28648376464844,71.5788345336914,57.753387451171875,4.867974400375722
29,0,28,-45.86845016479492,66.73319244384766,55.92701721191406,5.199649184199108
30,0,29,-47.81494903564453,70.57067108154297,53.21614456176758,5.195217961988135
31,0,30,-48.962913513183594,73.9874496459961,50.159847259521484,4.871061659201557
32,0,31,-52.41920471191406,75.42054748535156,47.1105842590332,4.981151040848799
33,0,32,-55.08620071411133,75.8422622680664,44.009220123291016,4.849667655123931
34,0,33,-56.14362335205078,84.30884552001953,40.680973052978516,5.266709539440827
35,0,34,-56.823570251464844,69.92613220214844,38.042930603027344,5.270047375494058
36,0,35,-58.07014846801758,107.88124084472656,33.42865753173828,4.917941478741172
37,0,36,-58.35496520996094,69.19078063964844,32.39206314086914,5.242522225341408
38,0,37,-59.106300354003906,92.42466735839844,27.862146377563477,5.404824982585626
39,0,38,-64.17357635498047,99.06285858154297,24.363727569580078,4.69475336661397
40,0,39,-65.62236022949219,87.80708312988281,21.869169235229492,4.672875723204097
41,0,40,-67.33441162109375,103.54515838623047,18.08168601989746,4.974749070157712
42,0,41,-70.235107421875,103.51860046386719,15.310029983520508,5.425897998559334
43,0,42,-72.33699035644531,102.17063903808594,12.73445987701416,4.993312092014177
44,0,43,-73.1925048828125,112.80977630615234,9.618393898010254,5.04661103210771
45,0,44,-75.61940002441406,105.66790008544922,7.135278701782227,4.442952634460811
46,0,45,-75.03186798095703,115.37042999267578,3.7142281532287598,5.13286488492699
47,0,46,-79.4814224243164,107.35449981689453,0.6831406950950623,4.845117945718644
48,0,47,-80.92536163330078,125.32350158691406,-3.2995035648345947,5.081291190543695
49,0,48,-80.98992156982422,94.360595703125,-6.077295303344727,4.768545194643373
50,0,49,-78.80050659179688,145.37367248535156,-11.586161613464355,5.050474848850877
51,0,50,-81.03236389160156,107.75637817382812,-13.948064804077148,5.088728816200099
52,0,51,-85.14884948730469,123.52714538574219,-17.88182258605957,4.982463270547172
53,0,52,-87.36917114257812,138.34132385253906,-21.473928451538086,4.911728779714419
54,0,53,-89.34278106689453,124.50049591064453,-23.806726455688477,5.19338550424399
55,0,54,-88.2175064086914,144.9977264404297,-26.872966766357422,5.246319982615369
56,0,55,-93.54991149902344,126.99742126464844,-28.853404998779297,4.919097976698658
57,0,56,-91.93698120117188,141.94003295898438,-31.8564510345459,5.275851528201715
58,0,57,-94.220458984375,140.37997436523438,-34.221412658691406,5.533846784506403
59,1,0,-93.82332611083984,143.83009338378906,-36.71174240112305,4.63466118434771
60,1,1,-93.68309020996094,147.66229248046875,-38.9102783203125,4.833838643000009
61,1,2,-96.67565155029297,143.3158416748047,-40.766883850097656,4.9569413465050225
62,1,3,-99.09590148925781,144.62432861328125,-42.977745056152344,5.3864329216366285
63,1,4,-99.621826171875,153.82778930664062,-45.191688537597656,4.749461722778827
64,1,5,-99.81982421875,151.64450073242188,-46.93730926513672,5.310252247025991
65,1,6,-101.78974151611328,141.70021057128906,-48.546878814697266,4.870002918879542
66,1,7,-103.62128448486328,152.23434448242188,-51.14652633666992,5.4244601901154645
67,1,8,-102.7051773071289,159.3599090576172,-53.1719856262207,5.108253177631297
68,1,9,-107.91558837890625,157.64840698242188,-54.915550231933594,5.041266191919052
69,1,10,-107.01202392578125,147.0690155029297,-56.69473648071289,4.833069614314673
70,1,11,-104.73208618164062,176.58834838867188,-59.3162841796875,4.61558140714833
71,1,12,-106.18037414550781,130.35548400878906,-60.53501892089844,5.077803020607606
72,1,13,-104.82208251953125,173.6273193359375,-64.52029418945312,5.115607772914906
73,1,14,-104.30551147460938,167.77871704101562,-66.95191955566406,5.450450888096867
74,1,15,-110.00186920166016,151.95289611816406,-69.22278594970703,4.7881731962983025
75,1,16,-111.44524383544922,196.39227294921875,-72.2362060546875,5.056787991388937
76,1,17,-112.40116882324219,148.23464965820312,-73.27103424072266,4.883122019246078
77,1,18,-112.06351470947266,167.0562744140625,-75.97897338867188,4.984476423442013
78,1,19,-116.05702209472656,194.8336181640625,-78.45960998535156,3.4036433953594862
