step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.502559661865234,0.03560943156480789,143.63616943359375,4.663808012410527
11,10,0,2.671695041656494,13.603388369083405,131.31728744506836,4.6136941545115615
21,20,0,-22.659683418273925,34.788469314575195,119.7013931274414,4.83747947770708
31,30,0,-27.526703071594238,39.931095123291016,114.1895637512207,4.552402753983991
41,40,0,-28.83739185333252,47.194297790527344,110.48785400390625,4.790027445923124
51,50,0,-31.13137435913086,43.48601150512695,106.66587448120117,4.611480727166925
61,60,0,-33.6470703125,53.03413200378418,100.34095764160156,4.625770581083401
71,70,0,-35.56585006713867,54.61343002319336,94.3824691772461,4.752382933730359
81,80,0,-39.21928062438965,61.30111503601074,87.35588073730469,4.748054678640344
91,90,0,-42.53953475952149,57.90473556518555,79.63695526123047,4.843719404829107
