step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.533787727355957,0.003496178425848484,4.113336563110352,1.490489408019532
2,1,0,9.367127418518066,0.011197072453796864,3.987934112548828,1.3869165996559818
3,2,0,9.159994125366211,0.04009299352765083,3.8239502906799316,1.283224952655041
4,3,0,8.884549140930176,0.10232454538345337,3.6405606269836426,1.4600029788183109
5,4,0,8.332040786743164,0.20239819586277008,3.451232433319092,1.651516326581661
6,5,0,7.607822418212891,0.38300177454948425,3.290529489517212,1.6639720003405267
7,6,0,6.553832530975342,0.6158865094184875,3.1823065280914307,1.7105135793289155
8,7,0,5.056711196899414,0.7469461560249329,3.147200584411621,1.787301893895007
9,8,0,3.6875929832458496,0.2251628190279007,3.147862434387207,1.793216062031396
10,9,0,3.1438026428222656,-1.995667815208435,3.117727279663086,1.7938290443517069
11,10,0,2.6342573165893555,-4.395383358001709,3.0095605850219727,1.79586156467691
12,11,0,2.3140671253204346,-5.248829364776611,2.851606845855713,1.794512037011586
13,12,0,1.2972609996795654,-4.213090419769287,2.6813299655914307,1.7958615646769
14,13,0,-0.8820213079452515,-1.4613256454467773,2.5519909858703613,1.7958615646769072
15,14,0,-4.704815864562988,2.7736904621124268,2.4770357608795166,1.7958615646769134
