step,epoch,batch_idx,D_loss,G_loss,T_loss,Wasserstein_dist
1,0,0,9.541975021362305,0.02720724232494831,3.8073744773864746,1.5780197730766101
2,1,0,9.394359588623047,0.045387815684080124,3.677490234375,1.730557949449909
3,2,0,9.1986722946167,0.08799213171005249,3.5097668170928955,1.7816527269192113
4,3,0,8.97968578338623,0.17408619821071625,3.329784870147705,1.7859369986526987
5,4,0,8.67900276184082,0.33641210198402405,3.1297552585601807,1.794636074480816
6,5,0,7.9975738525390625,0.625745952129364,2.9667272567749023,1.795861564676908
7,6,0,7.402448654174805,1.1237200498580933,2.8344662189483643,1.795861564676904
8,7,0,6.133528232574463,1.8632243871688843,2.756392478942871,1.7958615646769254
9,8,0,4.549777030944824,2.682842969894409,2.7527410984039307,1.7958615646768967
10,9,0,2.8192152976989746,3.3154056072235107,2.7926201820373535,1.7958615646768958
11,10,0,-0.1331188678741455,3.2758893966674805,2.847700595855713,1.7958615646769065
12,11,0,-0.07269847393035889,2.0729920864105225,2.8799381256103516,1.7935939909807666
13,12,0,2.1959667205810547,-0.4655907154083252,2.902005195617676,1.792746299879392
14,13,0,2.671095848083496,-1.8239177465438843,2.915728807449341,1.7902593237805364
15,14,0,2.4594507217407227,-2.101628303527832,2.9235754013061523,1.7631604528390923
